Chip Run Info,C:\Documents and Settings\regmgka\Desktop\PCR data files\241111_GK_SEJLTHSC9+_left\ChipRun.bml,1131214095,48.48 (113x),Default-10min-Hot-Start,ROX,FAM-MGB,24/11/2011 14:45:06,01:31:39,BIOMARK190
Application Version,3.0.2
Application Build,20100811.2212
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,FAM-MGB,FAM-MGB,FAM-MGB,FAM-MGB,FAM-MGB,FAM-MGB,FAM-MGB
Chamber,Sample,Sample,Sample,FAM-MGB,FAM-MGB,FAM-MGB,Ct,Ct,Ct,Ct,Delta Ct Reagent,Delta Ct Reagent,Delta Ct Reagent
ID,Name,Type,rConc,Name,Type,Reference,Value,Quality,Call,Threshold,Value,Quality,Call
S28-A39,sc_22,Unknown,1,Gfi1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S28-A40,sc_22,Unknown,1,Mpl,Test,control,12.5059748189774,0.95,Pass,0.0212016009526505,-0.93236790672986,0.906666666666667,Pass
S28-A41,sc_22,Unknown,1,p27,Test,control,15.3564063952046,0.85,Pass,0.0212016009526505,1.91806366949725,0.85,Pass
S28-A42,sc_22,Unknown,1,Tie1,Test,control,16.4904484761971,0.88,Pass,0.0212016009526505,3.05210575048982,0.88,Pass
S28-A43,sc_22,Unknown,1,Cd9,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S28-A44,sc_22,Unknown,1,Ccng1,Test,control,18.5824895806547,0.8,Pass,0.0212016009526505,5.14414685494744,0.8,Pass
S28-A45,sc_22,Unknown,1,Hoxa5,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S28-A46,sc_22,Unknown,1,Mpo,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S28-A47,sc_22,Unknown,1,p57,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S28-A48,sc_22,Unknown,1,control,Reference,,12.4495345641844,0.95,Pass,0.0212016009526505,-0.988808161522902,0.906666666666667,Pass
S19-A01,sc_13,Unknown,1,control,Reference,,12.3546631254887,0.95,Pass,0.0212016009526505,-0.912950228827405,0.94,Pass
S19-A02,sc_13,Unknown,1,Cebpa,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A03,sc_13,Unknown,1,Ebf1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A04,sc_13,Unknown,1,Hes1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A05,sc_13,Unknown,1,Rbl1,Test,control,20.4710081220713,0.84,Pass,0.0212016009526505,7.2033947677552,0.84,Pass
S19-A06,sc_13,Unknown,1,Pbx1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A07,sc_13,Unknown,1,Bmi1,Test,control,16.2792071864122,0.94,Pass,0.0212016009526505,3.01159383209611,0.94,Pass
S19-A08,sc_13,Unknown,1,Cited2,Test,control,13.960130626126,0.89,Pass,0.0212016009526505,0.692517271809949,0.89,Pass
S19-A09,sc_13,Unknown,1,Epor,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A10,sc_13,Unknown,1,control,Reference,,15.2121275872965,0.89,Pass,0.0212016009526505,1.94451423298039,0.89,Pass
S19-A11,sc_13,Unknown,1,Rbl2,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A12,sc_13,Unknown,1,Procr,Test,control,22.7784748578499,0.94,Pass,0.0212016009526505,9.51086150353382,0.94,Pass
S19-A13,sc_13,Unknown,1,Byglycan,Test,control,17.1792218096085,0.78,Pass,0.0212016009526505,3.91160845529247,0.78,Pass
S19-A14,sc_13,Unknown,1,Ccna2,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A15,sc_13,Unknown,1,Esam1,Test,control,15.9876671222422,0.94,Pass,0.0212016009526505,2.72005376792608,0.94,Pass
S19-A16,sc_13,Unknown,1,Il7r,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A17,sc_13,Unknown,1,p16,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A18,sc_13,Unknown,1,Rag1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A19,sc_13,Unknown,1,Cbx4,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A20,sc_13,Unknown,1,Ccnb2,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A21,sc_13,Unknown,1,Flt3,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A22,sc_13,Unknown,1,Ikzf1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A23,sc_13,Unknown,1,p18,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A24,sc_13,Unknown,1,Runx1,Test,control,16.8811168171084,0.97,Pass,0.0212016009526505,3.61350346279237,0.94,Pass
S19-A25,sc_13,Unknown,1,Cd150,Test,control,15.9728975349555,0.97,Pass,0.0212016009526505,2.70528418063941,0.94,Pass
S19-A26,sc_13,Unknown,1,Ccnd1,Test,control,16.6492458667119,0.94,Pass,0.0212016009526505,3.38163251239582,0.94,Pass
S19-A27,sc_13,Unknown,1,Gata1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A28,sc_13,Unknown,1,ki67,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A29,sc_13,Unknown,1,p19,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A30,sc_13,Unknown,1,S100a6,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A31,sc_13,Unknown,1,Cd34,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A32,sc_13,Unknown,1,Ccne1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A33,sc_13,Unknown,1,Gata2,Test,control,20.0537316534474,0.88,Pass,0.0212016009526505,6.78611829913134,0.88,Pass
S19-A34,sc_13,Unknown,1,Lck,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A35,sc_13,Unknown,1,p21,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A36,sc_13,Unknown,1,Tal1,Test,control,16.5387875740452,0.93,Pass,0.0212016009526505,3.27117421972915,0.93,Pass
S19-A37,sc_13,Unknown,1,Cd48,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A38,sc_13,Unknown,1,ccnf1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A39,sc_13,Unknown,1,Gfi1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A40,sc_13,Unknown,1,Mpl,Test,control,12.7386266465923,0.96,Pass,0.0212016009526505,-0.528986707723734,0.94,Pass
S19-A41,sc_13,Unknown,1,p27,Test,control,17.2790918713361,0.93,Pass,0.0212016009526505,4.01147851702,0.93,Pass
S19-A42,sc_13,Unknown,1,Tie1,Test,control,15.1803137219354,0.91,Pass,0.0212016009526505,1.91270036761934,0.91,Pass
S19-A43,sc_13,Unknown,1,Cd9,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A44,sc_13,Unknown,1,Ccng1,Test,control,17.0328571478451,0.9,Pass,0.0212016009526505,3.76524379352908,0.9,Pass
S19-A45,sc_13,Unknown,1,Hoxa5,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A46,sc_13,Unknown,1,Mpo,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A47,sc_13,Unknown,1,p57,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S19-A48,sc_13,Unknown,1,control,Reference,,12.2360493501631,0.98,Pass,0.0212016009526505,-1.03156400415298,0.94,Pass
S27-A01,sc_21,Unknown,1,control,Reference,,14.2347908975551,0.92,Pass,0.0212016009526505,-0.0271372472173255,0.88,Pass
S27-A02,sc_21,Unknown,1,Cebpa,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A03,sc_21,Unknown,1,Ebf1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A04,sc_21,Unknown,1,Hes1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A05,sc_21,Unknown,1,Rbl1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A06,sc_21,Unknown,1,Pbx1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A07,sc_21,Unknown,1,Bmi1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A08,sc_21,Unknown,1,Cited2,Test,control,16.7901030054166,0.85,Pass,0.0212016009526505,2.52817486064416,0.85,Pass
S27-A09,sc_21,Unknown,1,Epor,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A10,sc_21,Unknown,1,control,Reference,,15.6196928174733,0.78,Pass,0.0212016009526505,1.35776467270088,0.78,Pass
S27-A11,sc_21,Unknown,1,Rbl2,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A12,sc_21,Unknown,1,Procr,Test,control,25.6146713297179,0.89,Pass,0.0212016009526505,11.3527431849454,0.88,Pass
S27-A13,sc_21,Unknown,1,Byglycan,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A14,sc_21,Unknown,1,Ccna2,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A15,sc_21,Unknown,1,Esam1,Test,control,18.4586404528162,0.88,Pass,0.0212016009526505,4.19671230804372,0.88,Pass
S27-A16,sc_21,Unknown,1,Il7r,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A17,sc_21,Unknown,1,p16,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A18,sc_21,Unknown,1,Rag1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A19,sc_21,Unknown,1,Cbx4,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A20,sc_21,Unknown,1,Ccnb2,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A21,sc_21,Unknown,1,Flt3,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A22,sc_21,Unknown,1,Ikzf1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A23,sc_21,Unknown,1,p18,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A24,sc_21,Unknown,1,Runx1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A25,sc_21,Unknown,1,Cd150,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A26,sc_21,Unknown,1,Ccnd1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A27,sc_21,Unknown,1,Gata1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A28,sc_21,Unknown,1,ki67,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A29,sc_21,Unknown,1,p19,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A30,sc_21,Unknown,1,S100a6,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A31,sc_21,Unknown,1,Cd34,Test,control,18.2457193608223,0.8,Pass,0.0212016009526505,3.98379121604983,0.8,Pass
S27-A32,sc_21,Unknown,1,Ccne1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A33,sc_21,Unknown,1,Gata2,Test,control,17.5428227379549,0.84,Pass,0.0212016009526505,3.28089459318246,0.84,Pass
S27-A34,sc_21,Unknown,1,Lck,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A35,sc_21,Unknown,1,p21,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A36,sc_21,Unknown,1,Tal1,Test,control,16.7680656207292,0.92,Pass,0.0212016009526505,2.5061374759568,0.88,Pass
S27-A37,sc_21,Unknown,1,Cd48,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A38,sc_21,Unknown,1,ccnf1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A39,sc_21,Unknown,1,Gfi1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A40,sc_21,Unknown,1,Mpl,Test,control,14.3782814382811,0.94,Pass,0.0212016009526505,0.116353293508672,0.88,Pass
S27-A41,sc_21,Unknown,1,p27,Test,control,16.0106074694508,0.86,Pass,0.0212016009526505,1.74867932467837,0.86,Pass
S27-A42,sc_21,Unknown,1,Tie1,Test,control,17.6361200871121,0.88,Pass,0.0212016009526505,3.37419194233966,0.88,Pass
S27-A43,sc_21,Unknown,1,Cd9,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A44,sc_21,Unknown,1,Ccng1,Test,control,18.5489503691537,0.82,Pass,0.0212016009526505,4.28702222438125,0.82,Pass
S27-A45,sc_21,Unknown,1,Hoxa5,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A46,sc_21,Unknown,1,Mpo,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A47,sc_21,Unknown,1,p57,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S27-A48,sc_21,Unknown,1,control,Reference,,12.9313007192889,0.94,Pass,0.0212016009526505,-1.33062742548356,0.88,Pass
S24-A01,sc_18,Unknown,1,control,Reference,,12.2166559770676,0.96,Pass,0.0212016009526505,-1.46266160117225,0.943333333333333,Pass
S24-A02,sc_18,Unknown,1,Cebpa,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A03,sc_18,Unknown,1,Ebf1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A04,sc_18,Unknown,1,Hes1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A05,sc_18,Unknown,1,Rbl1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A06,sc_18,Unknown,1,Pbx1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A07,sc_18,Unknown,1,Bmi1,Test,control,17.917781647467,0.84,Pass,0.0212016009526505,4.23846406922709,0.84,Pass
S24-A08,sc_18,Unknown,1,Cited2,Test,control,14.592067401214,0.89,Pass,0.0212016009526505,0.912749822974142,0.89,Pass
S24-A09,sc_18,Unknown,1,Epor,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A10,sc_18,Unknown,1,control,Reference,,15.8371588751501,0.94,Pass,0.0212016009526505,2.15784129691023,0.94,Pass
S24-A11,sc_18,Unknown,1,Rbl2,Test,control,16.7853570878067,0.95,Pass,0.0212016009526505,3.10603950956677,0.943333333333333,Pass
S24-A12,sc_18,Unknown,1,Procr,Test,control,24.1979606077791,0.91,Pass,0.0212016009526505,10.5186430295392,0.91,Pass
S24-A13,sc_18,Unknown,1,Byglycan,Test,control,16.8686925394379,0.84,Pass,0.0212016009526505,3.18937496119798,0.84,Pass
S24-A14,sc_18,Unknown,1,Ccna2,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A15,sc_18,Unknown,1,Esam1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A16,sc_18,Unknown,1,Il7r,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A17,sc_18,Unknown,1,p16,Test,control,18.7919047179918,0.88,Pass,0.0212016009526505,5.11258713975189,0.88,Pass
S24-A18,sc_18,Unknown,1,Rag1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A19,sc_18,Unknown,1,Cbx4,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A20,sc_18,Unknown,1,Ccnb2,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A21,sc_18,Unknown,1,Flt3,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A22,sc_18,Unknown,1,Ikzf1,Test,control,18.7789131773629,0.97,Pass,0.0212016009526505,5.09959559912297,0.943333333333333,Pass
S24-A23,sc_18,Unknown,1,p18,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A24,sc_18,Unknown,1,Runx1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A25,sc_18,Unknown,1,Cd150,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A26,sc_18,Unknown,1,Ccnd1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A27,sc_18,Unknown,1,Gata1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A28,sc_18,Unknown,1,ki67,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A29,sc_18,Unknown,1,p19,Test,control,17.1295225426612,0.85,Pass,0.0212016009526505,3.45020496442136,0.85,Pass
S24-A30,sc_18,Unknown,1,S100a6,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A31,sc_18,Unknown,1,Cd34,Test,control,16.2110052080776,0.79,Pass,0.0212016009526505,2.53168762983773,0.79,Pass
S24-A32,sc_18,Unknown,1,Ccne1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A33,sc_18,Unknown,1,Gata2,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A34,sc_18,Unknown,1,Lck,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A35,sc_18,Unknown,1,p21,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A36,sc_18,Unknown,1,Tal1,Test,control,16.6303165730815,0.9,Pass,0.0212016009526505,2.95099899484162,0.9,Pass
S24-A37,sc_18,Unknown,1,Cd48,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A38,sc_18,Unknown,1,ccnf1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A39,sc_18,Unknown,1,Gfi1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A40,sc_18,Unknown,1,Mpl,Test,control,14.2579285463511,0.95,Pass,0.0212016009526505,0.578610968111244,0.943333333333333,Pass
S24-A41,sc_18,Unknown,1,p27,Test,control,15.6745333982479,0.83,Pass,0.0212016009526505,1.99521582000806,0.83,Pass
S24-A42,sc_18,Unknown,1,Tie1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A43,sc_18,Unknown,1,Cd9,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A44,sc_18,Unknown,1,Ccng1,Test,control,17.9813107561639,0.9,Pass,0.0212016009526505,4.301993177924,0.9,Pass
S24-A45,sc_18,Unknown,1,Hoxa5,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A46,sc_18,Unknown,1,Mpo,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A47,sc_18,Unknown,1,p57,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S24-A48,sc_18,Unknown,1,control,Reference,,12.9841378825019,0.93,Pass,0.0212016009526505,-0.695179695737968,0.93,Pass
S26-A01,sc_20,Unknown,1,control,Reference,,13.4704538672435,0.91,Pass,0.0212016009526505,-0.012167476027976,0.91,Pass
S26-A02,sc_20,Unknown,1,Cebpa,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A03,sc_20,Unknown,1,Ebf1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A04,sc_20,Unknown,1,Hes1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A05,sc_20,Unknown,1,Rbl1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A06,sc_20,Unknown,1,Pbx1,Test,control,14.9756326127897,0.86,Pass,0.0212016009526505,1.49301126951822,0.86,Pass
S26-A07,sc_20,Unknown,1,Bmi1,Test,control,17.2810010131276,0.96,Pass,0.0212016009526505,3.79837966985613,0.913333333333333,Pass
S26-A08,sc_20,Unknown,1,Cited2,Test,control,15.2769971167113,0.89,Pass,0.0212016009526505,1.79437577343988,0.89,Pass
S26-A09,sc_20,Unknown,1,Epor,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A10,sc_20,Unknown,1,control,Reference,,15.5753634122414,0.86,Pass,0.0212016009526505,2.09274206896992,0.86,Pass
S26-A11,sc_20,Unknown,1,Rbl2,Test,control,16.5702634636124,0.92,Pass,0.0212016009526505,3.08764212034094,0.913333333333333,Pass
S26-A12,sc_20,Unknown,1,Procr,Test,control,22.0144533619084,0.94,Pass,0.0212016009526505,8.531832018637,0.913333333333333,Pass
S26-A13,sc_20,Unknown,1,Byglycan,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A14,sc_20,Unknown,1,Ccna2,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A15,sc_20,Unknown,1,Esam1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A16,sc_20,Unknown,1,Il7r,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A17,sc_20,Unknown,1,p16,Test,control,16.0956470923537,0.89,Pass,0.0212016009526505,2.61302574908224,0.89,Pass
S26-A18,sc_20,Unknown,1,Rag1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A19,sc_20,Unknown,1,Cbx4,Test,control,19.021523823079,0.88,Pass,0.0212016009526505,5.53890247980758,0.88,Pass
S26-A20,sc_20,Unknown,1,Ccnb2,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A21,sc_20,Unknown,1,Flt3,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A22,sc_20,Unknown,1,Ikzf1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A23,sc_20,Unknown,1,p18,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A24,sc_20,Unknown,1,Runx1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A25,sc_20,Unknown,1,Cd150,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A26,sc_20,Unknown,1,Ccnd1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A27,sc_20,Unknown,1,Gata1,Test,control,16.0416623557385,0.87,Pass,0.0212016009526505,2.55904101246701,0.87,Pass
S26-A28,sc_20,Unknown,1,ki67,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A29,sc_20,Unknown,1,p19,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A30,sc_20,Unknown,1,S100a6,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A31,sc_20,Unknown,1,Cd34,Test,control,18.3614129159011,0.85,Pass,0.0212016009526505,4.87879157262966,0.85,Pass
S26-A32,sc_20,Unknown,1,Ccne1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A33,sc_20,Unknown,1,Gata2,Test,control,17.3895134792778,0.88,Pass,0.0212016009526505,3.90689213600631,0.88,Pass
S26-A34,sc_20,Unknown,1,Lck,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A35,sc_20,Unknown,1,p21,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A36,sc_20,Unknown,1,Tal1,Test,control,15.8530624515536,0.93,Pass,0.0212016009526505,2.37044110828213,0.913333333333333,Pass
S26-A37,sc_20,Unknown,1,Cd48,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A38,sc_20,Unknown,1,ccnf1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A39,sc_20,Unknown,1,Gfi1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A40,sc_20,Unknown,1,Mpl,Test,control,13.7559295182932,0.97,Pass,0.0212016009526505,0.273308175021777,0.913333333333333,Pass
S26-A41,sc_20,Unknown,1,p27,Test,control,18.3533031144725,0.84,Pass,0.0212016009526505,4.8706817712011,0.84,Pass
S26-A42,sc_20,Unknown,1,Tie1,Test,control,16.48146708753,0.9,Pass,0.0212016009526505,2.99884574425854,0.9,Pass
S26-A43,sc_20,Unknown,1,Cd9,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A44,sc_20,Unknown,1,Ccng1,Test,control,16.5788678402594,0.88,Pass,0.0212016009526505,3.09624649698796,0.88,Pass
S26-A45,sc_20,Unknown,1,Hoxa5,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A46,sc_20,Unknown,1,Mpo,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A47,sc_20,Unknown,1,p57,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S26-A48,sc_20,Unknown,1,control,Reference,,11.4020467503295,0.97,Pass,0.0212016009526505,-2.08057459294194,0.913333333333333,Pass
S23-A01,sc_17,Unknown,1,control,Reference,,13.6581137517427,0.94,Pass,0.0212016009526505,0,0.94,Pass
S23-A02,sc_17,Unknown,1,Cebpa,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A03,sc_17,Unknown,1,Ebf1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A04,sc_17,Unknown,1,Hes1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A05,sc_17,Unknown,1,Rbl1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A06,sc_17,Unknown,1,Pbx1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A07,sc_17,Unknown,1,Bmi1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A08,sc_17,Unknown,1,Cited2,Test,control,15.9161607171705,0.94,Pass,0.0212016009526505,2.25804696542786,0.94,Pass
S23-A09,sc_17,Unknown,1,Epor,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A10,sc_17,Unknown,1,control,Reference,,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A11,sc_17,Unknown,1,Rbl2,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A12,sc_17,Unknown,1,Procr,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A13,sc_17,Unknown,1,Byglycan,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A14,sc_17,Unknown,1,Ccna2,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A15,sc_17,Unknown,1,Esam1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A16,sc_17,Unknown,1,Il7r,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A17,sc_17,Unknown,1,p16,Test,control,16.6502365718719,0.9,Pass,0.0212016009526505,2.99212282012918,0.9,Pass
S23-A18,sc_17,Unknown,1,Rag1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A19,sc_17,Unknown,1,Cbx4,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A20,sc_17,Unknown,1,Ccnb2,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A21,sc_17,Unknown,1,Flt3,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A22,sc_17,Unknown,1,Ikzf1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A23,sc_17,Unknown,1,p18,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A24,sc_17,Unknown,1,Runx1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A25,sc_17,Unknown,1,Cd150,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A26,sc_17,Unknown,1,Ccnd1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A27,sc_17,Unknown,1,Gata1,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A28,sc_17,Unknown,1,ki67,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A29,sc_17,Unknown,1,p19,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A30,sc_17,Unknown,1,S100a6,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
S23-A31,sc_17,Unknown,1,Cd34,Test,control,999,0,Fail,0.0212016009526505,999,0,Fail
